super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
1617,College Of Idaho ,Boise City,ID,92200,45700,5.596683,2.0880313,34.591057,.030452522,1.9359518,.001704331,3.6961892,3.6742454,177
1773,Triton College,Chicago,IL,63800,33700,12.718341,.29142383,15.219337,.21130045,1.935647,.026873909,2.6433539,5.3586936,1415.666666666667
2889,"Union College of Schenectady, NY",Albany,NY,134700,66600,4.2998195,10.896436,44.965881,1.7236468,1.9334518,.074113697,-1.5577421,-4.1274467,484
3565,Texas A&M University - Commerce,Paris,TX,72800,38000,12.235297,.44731897,15.800714,.44848457,1.9332644,.054873422,.72209805,3.5114233,598.6666666666666
12272,Moore Norman Technology Center School District No. 17,Oklahoma City,OK,61500,25100,17.009344,.14740708,11.362896,.057787966,1.9327542,.0098293545,-5.7078457,-6.0001874,207.6666666666667
2188,Salem State University,Boston,MA,87100,42400,7.0403666,.36559394,27.44968,.0024619636,1.9325581,.00017333127,1.9697967,2.3593557,810.6666666666666
9896,Oakton Community College,Chicago,IL,75500,33500,10.774391,1.0597216,17.915272,.61730587,1.9302616,.066510946,3.5062854,3.6431067,1495.333333333333
3235,Arcadia University,Philadelphia,PA,92200,44900,5.7861662,2.883395,33.356514,3.733346,1.9300634,.21601759,-.56534272,-3.7019711,309
1113,Antelope Valley College,Los Angeles,CA,66600,25700,16.401859,.15970431,11.755011,.025722602,1.9280404,.0042189853,5.5140743,7.6606855,1904.666666666667
31081,Summit College,Los Angeles,CA,39600,20800,32.92276,.1388143,5.8551807,.014496085,1.927687,.0047725113,-10.650064,-10.712294,160
3184,University Of Oklahoma,Oklahoma City,OK,98500,47200,6.3189192,2.4519234,30.455606,1.8082887,1.9244652,.1142643,-1.4802539,-4.8363352,3425.666666666667
3735,Virginia Commonwealth University,Richmond,VA,90700,40200,7.0848346,.77078426,27.161657,.92699772,1.9243585,.06567625,-1.5941007,-4.6637201,2608.333333333334
3775,Eastern Washington University,Spokane,WA,85900,41700,6.8264976,.64202201,28.165594,.033912435,1.9227237,.0023150316,-.59135652,1.8584037,1135
1520,Seminole State College Of Florida,Orlando,FL,63100,29300,15.335971,.51387239,12.477012,.26763731,1.913471,.041044779,-.029003318,1.2409199,1521
223,Mid-Plains Community College,North Platte,NE,57000,29400,15.134592,.039187428,12.637995,.93997473,1.9127091,.14226136,-.20224564,-7.729485,472.3333333333333
1911,Colby Community College,Colby,KS,57600,33200,13.050967,.1554736,14.635338,.0075855781,1.9100533,.00098999136,-1.8230762,-8.8053951,342
2143,Curry College,Boston,MA,101600,38800,6.4112387,4.7802916,29.78377,.11374571,1.9095086,.0072925091,-1.9041041,-5.3806119,342
1493,Indian River State College,Port St. Lucie,FL,54000,26500,18.94791,.41509086,10.075696,.14254029,1.9091338,.027008407,-1.6158236,-2.8883009,1378.333333333333
1359,Colorado Northwestern Community College,Steamboat Springs,CO,72900,32700,9.5909376,.38192481,19.90464,1.8343084,1.9090416,.17592736,1.0585048,-5.5474787,192.1666666666667
1021,Jefferson Davis Community College,Atmore,AL,35800,20400,32.82494,.095428072,5.8026099,.021399809,1.9047033,.0070244744,-9.3562641,-3.3169396,150
217,Miller-Motte Technical College & McCann School Of Business & Technology,Reading,PA,41300,22000,30.816422,.26903507,6.174036,.0066264453,1.902617,.0020420332,.64698112,7.0606112,187
2539,Chadron State College,Scottsbluff,NE,68100,38600,10.85148,.32498252,17.532999,.74073267,1.9025898,.080380455,-4.3116703,-7.2805276,363.6666666666667
2821,Saint John Fisher College,Buffalo,NY,88200,46500,6.3375978,1.6561584,30.01757,0,1.9023929,0,-2.0055501,-7.0298152,356.6666666666667
3790,Seattle University,Seattle,WA,105700,55400,4.7202916,3.2610826,40.272156,2.679781,1.9009631,.12649348,-1.0669026,-4.9362373,523.3333333333334
2466,Harris - Stowe State University,St. Louis,MO,45200,29700,25.191858,.039174445,7.5423956,0,1.9000696,0,5.1811848,18.227299,140.6666666666667
2405,East Mississippi Community College,Meridian,MS,44900,25200,28.596041,.20643726,6.6403613,.11439522,1.8988805,.032712501,-1.4439601,2.6306984,861.3333333333334
2734,Houghton College,Olean,NY,85300,35300,6.7841401,.86495578,27.980358,1.7522445,1.8982267,.11887472,-.39515105,-1.6900076,287
9345,Richard Stockton College Of New Jersey ,Philadelphia,NJ,92700,48600,6.7839966,.40423772,27.958611,0,1.8967112,0,-1.4833112,-4.3058596,914
1573,Georgia Southwestern State University,Americus,GA,73400,37400,12.420161,.16315548,15.265645,.038145076,1.8960178,.0047376803,-1.4715587,-3.6448796,268
1052,University Of Alabama At Birmingham,Birmingham,AL,74600,38100,12.073208,.74615246,15.682398,.5942623,1.8933684,.071746521,-5.0230994,-10.032701,1373.333333333333
2569,University Of Nevada - Las Vegas,Las Vegas,NV,90400,41500,6.5142937,1.6583877,28.984283,.7247684,1.8881215,.047213543,.2776421,.20116819,2124
3664,Weatherford College,Fort Worth,TX,62500,28600,12.577263,.37450606,14.992773,.80490381,1.8856804,.10123487,.39712176,-3.3549042,680.3333333333334
3868,Milwaukee School Of Engineering,Milwaukee,WI,91700,72700,3.763957,.82937825,50.07732,2.3825486,1.8848886,.089678101,-.44465899,-4.5870528,362.6666666666667
1345,Adams State University,Alamosa,CO,67200,34100,12.922439,.31467152,14.582914,.02400125,1.8844681,.0031015468,.072413616,.70173603,393.3333333333333
2209,Smith College,Springfield,MA,114900,46600,5.0264382,5.4605479,37.487514,2.1795125,1.8842866,.10955185,1.3156483,.068221092,592.6666666666666
2140,College Of Our Lady Of The Elms,Springfield,MA,87500,45400,8.6761923,.84404433,21.699392,.0091121281,1.882681,.00079058571,-.94907248,-.11872438,95.66666666666667
7640,Fayetteville Technical Community College,Fayetteville,NC,51600,24400,21.66733,.042722445,8.6847038,.11051868,1.8817434,.023946447,3.2249644,6.0378256,1415.333333333333
32553,Florida Gulf Coast University,Cape Coral,FL,78900,39700,8.4213448,1.112841,22.297192,.97714031,1.8777235,.082288355,-3.0505402,-9.5362091,405.3333333333333
2147,"Emmanuel College of Boston, MA",Boston,MA,93400,46600,5.5309253,1.2984346,33.896057,.049185619,1.8747658,.00272042,2.0029778,-4.7973552,242
3289,Lehigh University,Allentown,PA,138300,81200,3.2861903,9.9099646,57.026768,2.9064627,1.8740082,.095511891,-.76335996,-2.851742,1059.333333333333
13234,Lorenzo Walker Institute Of Technology,Cape Coral,FL,40000,18300,30.857504,.39860973,6.0594444,.024082612,1.8697932,.0074312929,-14.141739,-13.721673,78
203,Grossmont-Cuyamaca Community College District,San Diego,CA,77400,31700,11.397042,.71716344,16.396694,.4297038,1.8687381,.048973523,1.8625097,1.0626217,3461
6777,Flathead Valley Community College,Kalispell,MT,55700,26000,16.455267,.61021376,11.353285,.0091893626,1.8682133,.0015121342,-4.623476,-7.9782581,311
3611,South Plains College,Lubbock,TX,56200,31100,18.892748,.15292121,9.8787804,.25775138,1.8663728,.048696313,-3.8974986,-4.5308657,1519
3160,Northeastern Oklahoma A & M College,Joplin,OK,52800,29400,18.082962,.075985447,10.314717,0,1.8652065,0,.068121128,1.0640547,390.6666666666667
7260,Southwest Virginia Community College,Bluefield,VA,44900,21700,27.233093,.18710695,6.8481026,.22105186,1.8649504,.060199261,-2.068337,-7.0201831,517.3333333333334
1488,Florida Southern College,Lakeland,FL,85400,38700,7.735744,1.6569936,24.092615,.17045303,1.8637429,.01318581,-2.6566858,-6.4203925,404.3333333333333
3761,Wytheville Community College,Bluefield,VA,53500,25900,18.624439,.16611856,9.9899817,0,1.8605779,0,3.3977482,2.5420327,267.3333333333333
10149,Pepperdine University,Los Angeles,CA,124100,55800,4.3150821,11.783572,43.098839,6.8996921,1.8597503,.29772738,-.033980712,-2.248728,569.3333333333334
2323,University Of Detroit Mercy,Detroit,MI,85200,45600,9.9515171,.33545041,18.686977,.90290421,1.8596377,.089852661,-4.2437019,-10.457177,358
1569,Georgia Institute Of Technology,Atlanta,GA,126000,78900,3.2330997,3.2896769,57.458832,4.7745047,1.8577013,.1543645,1.2055962,.45970586,2185.333333333334
213,SUNY Upstate Medical University And SUNY College Of Environment Science And Forestry,Syracuse,NY,89900,49700,5.1576018,.40734011,35.997513,.012486081,1.8566083,.00064398232,-.36384317,-4.8062315,107.6666666666667
2878,Suffolk County Community College,New York,NY,81200,34600,9.8327522,.44318587,18.837868,.18892099,1.8522809,.018576132,-.94835263,-3.8505514,3799
2023,Our Lady Of Holy Cross College,New Orleans,LA,88400,36600,8.7925415,.73956031,21.063608,.22551683,1.8520266,.019828662,4.5422072,5.8083477,129.3333333333333
7870,Hillsborough Community College,Tampa,FL,63700,30100,15.357054,.51867139,12.052735,.0026691125,1.850945,.00040989704,1.3127384,4.3400731,3167.666666666667
2171,Massachusetts Bay Community College,Boston,MA,76800,31800,12.017737,1.356627,15.39993,.65732998,1.8507231,.078996189,-.23880833,.79770947,841.6666666666666
2173,North Shore Community College,Boston,MA,72000,29300,13.870798,.53372842,13.339546,.24660556,1.8503016,.034206159,4.6790423,5.7335095,1046.333333333333
2024,Southeastern Louisiana University,Baton Rouge,LA,72700,34000,14.494022,.50729519,12.760897,.36345822,1.8495673,.052679714,-4.6653748,-5.5052133,2536.666666666667
3627,Temple College,Killeen,TX,63900,31600,14.728204,.31146705,12.529853,.015097805,1.8454221,.0022236356,5.0426884,9.8965015,658
2842,SUNY College At Buffalo,Buffalo,NY,77700,38400,10.266733,.24047635,17.964052,0,1.8443213,0,.1590993,.10526083,1170.666666666667
2537,University Of Montana Western ,Dillon,MT,59700,32200,15.402278,.330856,11.97014,1.1142823,1.8436743,.17162485,-8.0928631,-14.920737,197.3333333333333
1879,Morningside College,Sioux City,IA,67100,39400,6.5455861,.3162621,28.144955,.15840225,1.8422524,.010368356,-3.0818391,-11.732882,170.3333333333333
6791,SUNY College At Purchase,New York,NY,103100,36200,7.6111002,1.7792662,24.162361,.84989983,1.8390216,.064686731,-1.7792053,-2.8442569,540.6666666666666
3782,Lower Columbia College,Longview,WA,72200,28400,13.621354,.27879435,13.488859,0,1.8373654,0,-.27874565,2.162724,511
11667,Northeast Community College,Virginia Beach,NE,54300,33800,13.242981,.041652512,13.870592,.0027455876,1.83688,.00036359765,-2.9860799,-8.5799799,637.3333333333334
1397,University Of New Haven,Bridgeport,CT,84900,49800,7.6825423,1.1442375,23.906971,.06753923,1.8366631,.0051887301,-1.9148052,-4.8417735,348.6666666666667
3392,"Westminster College of New Wilmington, PA",Youngstown,PA,87900,46400,4.7175326,.82304597,38.931629,.38483641,1.8366122,.018154783,.99792004,-.48594475,298
3227,Willamette University,Eugene,OR,110800,49400,3.501075,4.6925626,52.419453,5.0272732,1.8352445,.17600861,-.38713551,-4.5020514,392.3333333333333
1018,George C. Wallace Community College,Dothan,AL,53600,25200,22.807444,.26771715,8.0396509,.20683888,1.8336389,.047174659,2.7042847,8.3854828,655
10474,Marymount California University,Los Angeles,CA,104900,31300,11.168693,14.425531,16.417622,2.1710682,1.8336337,.24247994,-2.0616879,-3.5906739,110
1019,Huntingdon College,Montgomery,AL,87200,38100,5.9995337,.7615996,30.534065,12.979135,1.8319014,.77868754,1.4968771,1.4187456,128.6666666666667
3404,Johnson & Wales University,Providence,RI,75100,35200,11.738681,1.5666807,15.598872,.12276777,1.8311018,.014411316,-2.3767364,-5.8239279,2902.666666666667
1217,Lassen College,Klamath Falls,CA,64200,23300,16.82085,.17877372,10.87695,.021526534,1.8295954,.0036209461,1.543493,3.9603035,292
30633,Northwest Arkansas Community College,Fayetteville,AR,65900,29500,12.875249,.80153465,14.210148,.25066745,1.829592,.03227406,-.78046268,-1.5150112,919.3333333333334
3796,Tacoma Community College,Seattle,WA,74100,31500,12.211747,.59709334,14.968285,0,1.8278891,0,-1.0180786,-2.2362647,853
5733,Bevill State Community College,Jasper,AL,50100,26400,21.799784,.10990229,8.3827753,.19369853,1.8274268,.042225856,1.9631941,2.7862945,612
1678,Eureka College,Peoria,IL,76500,41300,9.4731178,1.0743778,19.28916,.3693727,1.8272847,.034991108,-4.0148644,-13.161153,96.5
3237,Bryn Mawr College,Philadelphia,PA,125400,47400,5.1568918,7.0389113,35.416267,2.4563444,1.8263785,.12667102,-1.5041187,-3.1142025,265.3333333333333
3287,La Salle University,Philadelphia,PA,101500,58700,4.2639775,1.3126771,42.786751,.020533476,1.8244174,.0008755427,4.8300247,7.7565064,690.6666666666666
10391,Oklahoma City Community College,Oklahoma City,OK,66900,30100,14.136457,.66109008,12.905701,.16764963,1.8244088,.023699718,3.0027013,4.8760643,1379.666666666667
1581,Middle Georgia State College,Macon,GA,62700,31600,16.405174,.39644673,11.117477,0,1.8238416,0,6.2929192,16.931482,554.3333333333334
1546,Armstrong Atlantic State University,Savannah,GA,76000,34600,9.7965746,.47960868,18.609446,0,1.8230883,0,-.31203637,.92560148,652.6666666666666
1347,Colorado College,Colorado Springs,CO,154600,43600,4.8108206,13.256186,37.885078,5.5949521,1.8225832,.2691631,-3.2024074,-8.941431,505
2964,"Southeastern Community College of Whiteville, NC",Wilmington,NC,42600,22800,29.838461,.32447115,6.1076527,.00029404589,1.8224295,.000087738765,-1.9969866,5.4783325,326
1571,Georgia Military College,Milledgeville,GA,62000,28500,16.684824,.25976563,10.922311,0,1.8223684,0,3.0939026,6.0562563,961.3333333333334
2526,Carroll College,Helena,MT,89700,47800,5.1360955,2.2834663,35.451275,2.8156865,1.8208114,.14461635,-2.6290476,-12.862386,273.5
1502,Lake Sumter State College,Orlando,FL,59100,28100,15.875215,.47880843,11.462292,0,1.8196633,0,-1.8852973,-3.929791,467.6666666666667
1242,Monterey Peninsula College,San Jose,CA,66100,27200,14.24603,.92151111,12.770579,.31803685,1.8193007,.045307625,-4.3382292,-8.1401262,722.3333333333334
2609,Rowan University,Philadelphia,NJ,102400,51200,5.7397089,.41147712,31.674675,0,1.8180341,0,-1.2169673,-3.2311096,1203.333333333333
1490,Gulf Coast State College,Panama City,FL,56700,28300,18.489557,.27504957,9.8240528,.040714037,1.816424,.0075278454,-4.640316,-7.3373957,887.6666666666666
11864,Mohave Community College,Las Vegas,AZ,45400,20300,23.548166,.18943599,7.7074156,0,1.8149551,0,-.55753815,-2.9656386,592.3333333333334
4025,Tennessee College Of Applied Technology - Knoxville,Knoxville,TN,55200,20100,17.613766,.098840646,10.295617,.0020906408,1.8134458,.00036824058,5.6331987,1.735458,135
1519,Santa Fe College,Gainesville,FL,66400,30300,14.824372,.90892202,12.219152,.20054422,1.8114127,.029729422,-.0094429357,.90851009,2175.333333333334
3163,Northwestern Oklahoma State University,Enid,OK,61400,35500,10.673184,.037914328,16.946182,0,1.8086972,0,.82181358,-8.3015184,277.3333333333333
2642,College Of New Jersey ,Newark,NJ,122300,60100,3.627264,.992845,49.851116,2.9377878,1.8082317,.10656133,.047525171,-1.09012,1263.666666666667
3593,Navarro College,Corsicana,TX,56000,30900,18.396315,.28253791,9.799036,.21442167,1.8026617,.039445687,.077625431,3.9414101,904.3333333333334
2847,SUNY College At Oneonta,Oneonta,NY,92700,45900,7.016623,.34463546,25.669155,.46232358,1.8011079,.0324395,-2.3409789,-6.0792317,1052.333333333333
1875,Marshalltown Community College,Marshalltown,IA,68500,35400,11.92876,.18564415,15.097838,.058275968,1.8009849,.0069515998,1.2875473,6.9794068,366.5
1564,Emory University,Atlanta,GA,175700,67800,3.6100194,16.779459,49.876358,9.7916489,1.8005463,.3534804,2.0106771,4.1298604,1422.666666666667
8078,Springfield Technical Community College,Springfield,MA,69300,33400,13.118115,.21927685,13.720844,.52804846,1.7999161,.06927,10.283695,15.892855,979.6666666666666
2414,Millsaps College,Jackson,MS,110600,44600,5.8698497,6.6558547,30.658579,1.8425939,1.7996125,.10815749,-3.2746248,-8.8989582,247
1285,Santa Barbara City College,Santa Barbara,CA,86100,31400,9.6530762,3.3004012,18.642538,.35100403,1.7995782,.033882685,.78932315,-1.7869836,1827
108,University Of Pittsburgh System,Pittsburgh,PA,91200,48900,5.6858778,1.1291192,31.640619,1.3727342,1.799047,.078051984,-1.8891914,-6.273315,4636
1122,Biola University,Los Angeles,CA,95300,35700,6.932281,3.1701651,25.938499,.0084355501,1.7981297,.00058477605,-2.3043759,-4.5082426,535
3274,Haverford College,Philadelphia,PA,174200,57200,4.5679741,12.276054,39.357574,2.511106,1.7978437,.11470667,-.60728264,.48901325,285.6666666666667
12860,Arkansas Northeastern College,Blytheville,AR,37100,23400,30.77692,.20554405,5.8292861,0,1.7940749,0,-3.4718711,-1.5647086,304.6666666666667
30727,Westwood College - Los Angeles,Los Angeles,CA,37800,26400,26.944929,.14308348,6.6545949,.026125092,1.7930759,.0070393872,-2.2030673,-5.4280806,412.5
1706,Lake Forest College,Chicago,IL,116000,51400,3.760988,6.6205435,47.658901,.47332388,1.7924455,.017801654,2.6800637,5.6693206,270.5
3222,Umpqua Community College,Roseburg,OR,56700,26600,16.308281,.27695733,10.980478,.058403093,1.7907271,.009524541,8.6360569,11.650838,341.6666666666667
2968,Saint Augustine's University,Raleigh,NC,38800,26800,26.413273,.13763051,6.7768517,0,1.7899884,0,-1.1336366,-3.1687205,253.6666666666667
2176,Bristol Community College,Providence,MA,69500,31100,11.808619,.15117927,15.147556,0,1.7887173,0,3.0420103,3.5680275,1106.666666666667
3024,Case Western Reserve University,Cleveland,OH,118200,73400,3.2713771,3.5472538,54.677315,5.5075254,1.7887011,.18017194,-.17119591,-.65180182,714.3333333333334
100,Riverside Community College District,Los Angeles,CA,70800,28800,12.495281,.24339117,14.307536,.26891279,1.7877668,.033601407,1.3659309,3.0611324,3868.333333333334
1561,Columbus State University,Columbus,GA,72600,35400,10.78043,.74439079,16.551189,.0059416043,1.7842892,.00064053049,2.986762,5.8499517,803.3333333333334
5379,Tennessee College Of Applied Technology-Shelbyville,Tullahoma,TN,61500,31500,14.185852,.0505221,12.572495,0,1.7835155,0,2.9300702,3.6804378,103
7871,George C. Wallace State Community College,Birmingham,AL,58500,27300,14.693485,.1212284,12.103301,0,1.7783967,0,.78663045,-2.0667737,923
2456,"Columbia College of Columbia, MO",Columbia,MO,61700,31100,14.413707,.71494353,12.319188,.0025425593,1.7756516,.00036647703,4.4956017,4.0832653,748.3333333333334
1959,Campbellsville University,Campbellsville,KY,68100,35100,11.893584,.65346527,14.92499,.032069858,1.7751163,.0038142556,6.3027635,12.376326,210
1202,Gavilan College,San Jose,CA,80500,29800,11.510088,.5901581,15.418596,.0097953863,1.774694,.0011274576,2.1009736,1.4808968,588.6666666666666
3570,Grayson  County College,Sherman,TX,66900,31200,14.582406,.55848634,12.163906,.83773816,1.7737901,.12216239,.92070472,4.6180086,535.6666666666666
